0, 6.4373016357421875e-06
1, 7.867813110351562e-06
2, 8.106231689453125e-06
3, 8.58306884765625e-06
4, 8.821487426757812e-06
5, 9.059906005859375e-06
6, 9.298324584960938e-06
7, 9.775161743164062e-06
8, 1.0013580322265625e-05
9, 1.0251998901367188e-05
10, 1.0728836059570312e-05
11, 1.1205673217773438e-05
12, 1.1444091796875e-05
13, 1.1682510375976562e-05
14, 1.1920928955078125e-05
15, 1.2159347534179688e-05
16, 1.2636184692382812e-05
17, 1.2874603271484375e-05
18, 1.3113021850585938e-05
19, 1.33514404296875e-05
20, 1.3828277587890625e-05
21, 1.430511474609375e-05
22, 1.4543533325195312e-05
23, 1.4781951904296875e-05
24, 1.5020370483398438e-05
25, 1.52587890625e-05
26, 1.5974044799804688e-05
27, 1.621246337890625e-05
28, 1.6689300537109375e-05
29, 1.71661376953125e-05
30, 1.7404556274414062e-05
31, 1.7881393432617188e-05
32, 1.8358230590820312e-05
33, 1.8596649169921875e-05
34, 1.9073486328125e-05
35, 1.9311904907226562e-05
36, 1.9788742065429688e-05
37, 2.002716064453125e-05
38, 2.0503997802734375e-05
39, 2.0742416381835938e-05
40, 2.1457672119140625e-05
41, 2.1696090698242188e-05
42, 2.2172927856445312e-05
43, 2.2411346435546875e-05
44, 2.2649765014648438e-05
45, 2.288818359375e-05
46, 2.3365020751953125e-05
47, 2.4080276489257812e-05
48, 2.4318695068359375e-05
49, 2.47955322265625e-05
50, 2.5272369384765625e-05
51, 2.5510787963867188e-05
52, 2.5987625122070312e-05
53, 2.6226043701171875e-05
54, 2.6464462280273438e-05
55, 2.6702880859375e-05
56, 2.7179718017578125e-05
57, 2.7418136596679688e-05
58, 2.8133392333984375e-05
59, 2.8371810913085938e-05
60, 2.8848648071289062e-05
61, 2.9087066650390625e-05
62, 2.956390380859375e-05
63, 2.9802322387695312e-05
64, 3.0279159545898438e-05
65, 3.0517578125e-05
66, 3.075599670410156e-05
67, 3.123283386230469e-05
68, 3.170967102050781e-05
69, 3.1948089599609375e-05
70, 3.24249267578125e-05
71, 3.266334533691406e-05
72, 3.2901763916015625e-05
73, 3.409385681152344e-05
74, 3.4332275390625e-05
75, 3.504753112792969e-05
76, 3.528594970703125e-05
77, 3.552436828613281e-05
78, 3.600120544433594e-05
79, 3.62396240234375e-05
80, 3.647804260253906e-05
81, 3.695487976074219e-05
82, 3.719329833984375e-05
83, 3.743171691894531e-05
84, 3.790855407714844e-05
85, 3.814697265625e-05
86, 3.8623809814453125e-05
87, 3.886222839355469e-05
88, 3.933906555175781e-05
89, 3.9577484130859375e-05
90, 4.00543212890625e-05
91, 4.029273986816406e-05
92, 4.076957702636719e-05
93, 4.100799560546875e-05
94, 4.124641418457031e-05
95, 4.1484832763671875e-05
96, 4.2438507080078125e-05
97, 4.267692565917969e-05
98, 4.291534423828125e-05
99, 4.3392181396484375e-05
100, 4.38690185546875e-05
101, 4.410743713378906e-05
102, 4.4345855712890625e-05
103, 4.458427429199219e-05
104, 4.506111145019531e-05
105, 4.553794860839844e-05
106, 4.601478576660156e-05
